Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,55.40,554,446,413231,0.1259,9.70,45.47,82,0,0.16,2.85,36.7,0,156336,80
2000,58.10,581,419,414971,0.1224,9.76,45.52,376,0,0.14,2.86,37.7,1,157019,162
3000,58.40,584,416,416581,0.1187,9.83,45.59,397,0,0.14,2.82,37.4,0,157651,244
4000,56.80,568,432,418191,0.1150,9.90,45.66,232,0,0.14,2.81,39.2,0,158282,329
5000,56.70,567,433,419853,0.1114,9.96,45.73,220,0,0.14,2.83,38.6,0,158935,415
6000,56.60,566,434,421451,0.1076,10.03,45.80,221,0,0.14,2.89,37.5,0,159562,496
7000,55.50,555,445,423003,0.1037,10.09,45.85,92,0,0.15,2.83,35.8,0,160171,576
8000,55.00,550,450,424529,0.0998,10.15,45.90,39,0,0.14,2.79,37.0,0,160770,657
9000,56.00,560,440,426041,0.0958,10.21,45.98,137,0,0.14,2.83,37.6,0,161364,743
10000,56.90,569,431,427674,0.0922,10.28,46.04,244,0,0.15,2.83,39.1,0,162004,857
