Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,43.60,436,564,314205,0.2470,7.12,41.99,-1205,0,0.15,2.72,35.6,0,117468,78
2000,46.80,468,532,317305,0.2440,7.18,42.10,-859,0,0.14,2.72,37.2,0,118685,158
3000,49.00,490,510,320272,0.2410,7.25,42.19,-621,0,0.20,2.71,37.3,0,119848,238
4000,47.60,476,524,323073,0.2380,7.32,42.32,-779,0,0.14,2.73,38.6,1,120948,320
5000,47.70,477,523,325734,0.2350,7.40,42.45,-770,0,0.14,2.72,37.6,0,121991,403
6000,48.90,489,511,328348,0.2320,7.47,42.56,-630,0,0.14,2.80,38.4,1,123017,483
7000,46.70,467,533,330980,0.2290,7.54,42.68,-878,0,0.14,2.76,37.8,0,124049,563
8000,47.10,471,529,333473,0.2260,7.61,42.79,-807,0,0.14,2.79,36.8,1,125027,655
9000,49.20,492,508,335994,0.2230,7.68,42.90,-610,0,0.14,2.81,36.9,0,126016,745
10000,49.80,498,502,338608,0.2200,7.75,43.01,-519,0,0.14,2.85,37.4,1,127041,823
