Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,58.20,582,418,535183,0.0500,15.32,49.98,403,0,0.14,2.88,41.4,3,204235,90
2000,56.40,564,436,536156,0.0500,15.38,50.02,221,0,0.14,2.90,45.0,4,204617,185
3000,56.10,561,439,537232,0.0500,15.44,50.05,162,0,0.14,2.84,42.9,1,205039,277
4000,60.10,601,399,538173,0.0500,15.51,50.09,625,1,0.14,2.98,42.4,4,205408,375
5000,54.60,546,454,539055,0.0500,15.57,50.13,11,0,0.14,2.85,43.1,2,205754,464
6000,57.20,572,428,540068,0.0500,15.63,50.16,289,0,0.14,2.87,39.5,1,206152,556
7000,56.50,565,435,541083,0.0500,15.68,50.20,212,0,0.14,2.90,38.4,1,206551,642
8000,59.00,590,410,542068,0.0500,15.74,50.24,483,0,0.15,2.97,41.4,1,206937,737
9000,60.20,602,398,542975,0.0500,15.80,50.28,630,0,0.14,2.98,43.1,3,207293,850
10000,57.10,571,429,544026,0.0500,15.86,50.31,273,2,0.14,2.92,43.0,3,207706,997
