Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,51.80,518,482,393728,0.1570,9.09,44.81,-320,0,0.15,2.79,39.5,0,148682,85
2000,52.20,522,478,395832,0.1540,9.15,44.87,-284,0,0.14,2.83,36.3,0,149508,163
3000,50.70,507,493,397831,0.1510,9.21,44.94,-439,0,0.14,2.75,36.0,0,150292,243
4000,54.50,545,455,399908,0.1480,9.27,44.98,-19,0,0.14,2.84,37.3,0,151107,324
5000,50.90,509,491,401831,0.1449,9.33,45.06,-416,0,0.14,2.75,37.0,0,151862,407
6000,48.30,483,517,403778,0.1418,9.39,45.14,-706,0,0.14,2.67,37.8,0,152626,486
7000,51.50,515,485,405595,0.1385,9.46,45.20,-346,0,0.15,2.76,38.1,1,153339,568
8000,52.70,527,473,407592,0.1355,9.52,45.28,-210,0,0.14,2.86,38.6,0,154123,660
9000,51.00,510,490,409546,0.1324,9.58,45.33,-390,0,0.15,2.84,37.8,0,154890,763
10000,52.40,524,476,411503,0.1294,9.64,45.41,-236,0,0.14,2.84,38.2,1,155657,887
