Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,40.60,406,594,243268,0.3070,5.59,38.97,-1561,0,0.18,2.55,39.1,0,89630,97
2000,40.10,401,599,247791,0.3040,5.66,39.17,-1600,0,0.23,2.60,38.1,1,91405,196
3000,39.10,391,609,252268,0.3010,5.75,39.32,-1697,0,0.16,2.63,40.1,1,93162,294
4000,42.40,424,576,256747,0.2980,5.82,39.46,-1353,0,0.16,2.60,38.1,0,94920,392
5000,40.30,403,597,260655,0.2950,5.91,39.69,-1568,0,0.16,2.63,39.2,1,96454,488
6000,39.30,393,607,264508,0.2920,5.99,39.87,-1679,0,0.19,2.58,37.8,0,97966,608
7000,42.10,421,579,268174,0.2890,6.07,40.02,-1382,0,0.20,2.63,36.5,0,99405,726
8000,41.80,418,582,272115,0.2860,6.14,40.19,-1423,0,0.15,2.64,37.8,0,100952,814
9000,41.70,417,583,275981,0.2830,6.22,40.33,-1405,0,0.14,2.66,38.7,1,102470,912
10000,41.40,414,586,279699,0.2800,6.30,40.52,-1453,0,0.14,2.68,39.0,0,103929,1017
