Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,51.10,511,489,490036,0.0500,12.88,48.47,-367,0,0.14,2.94,39.2,0,186495,84
2000,53.50,535,465,491308,0.0500,12.94,48.52,-110,0,0.14,2.86,39.6,1,186995,169
3000,53.20,532,468,492674,0.0500,13.00,48.59,-164,0,0.14,2.86,41.7,0,187531,259
4000,52.30,523,477,493918,0.0500,13.06,48.64,-245,0,0.15,2.91,40.8,0,188020,346
5000,53.70,537,463,495273,0.0500,13.12,48.69,-98,1,0.14,2.86,40.7,1,188552,436
6000,53.50,535,465,496547,0.0500,13.18,48.74,-130,0,0.14,2.87,39.6,0,189052,520
7000,52.40,524,476,497774,0.0500,13.24,48.79,-236,0,0.14,2.89,39.5,1,189534,605
8000,51.30,513,487,499096,0.0500,13.30,48.83,-352,0,0.14,2.86,42.6,1,190054,711
9000,55.40,554,446,500355,0.0500,13.36,48.87,112,0,0.14,2.92,41.4,4,190548,836
10000,54.10,541,459,501613,0.0500,13.42,48.92,-40,0,0.14,2.92,40.7,1,191042,970
