Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,55.50,555,445,460926,0.0500,11.67,47.42,105,0,0.17,2.92,38.9,0,175063,84
2000,56.40,564,436,462547,0.0500,11.73,47.48,206,0,0.14,2.93,41.1,1,175700,169
3000,54.90,549,451,464080,0.0500,11.79,47.54,49,1,0.14,2.86,41.3,3,176302,257
4000,55.50,555,445,465657,0.0500,11.85,47.60,113,0,0.14,2.87,40.7,2,176922,344
5000,55.00,550,450,467204,0.0500,11.91,47.66,38,0,0.14,2.90,39.3,0,177530,429
6000,52.20,522,478,468794,0.0500,11.97,47.71,-233,0,0.14,2.86,45.9,5,178154,529
7000,58.90,589,411,470296,0.0500,12.03,47.77,448,0,0.14,2.92,40.5,0,178745,615
8000,55.30,553,447,471922,0.0500,12.09,47.81,71,0,0.14,2.96,41.5,0,179383,707
9000,56.70,567,433,473449,0.0500,12.15,47.88,232,0,0.15,2.91,41.8,2,179983,821
10000,56.10,561,439,475087,0.0500,12.21,47.93,160,1,0.14,2.91,40.6,1,180626,956
