Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.20,652,348,455932,0.0500,34.88,55.52,-16,0,0.29,3.07,35.2,0,175340,82
2000,68.00,680,320,456295,0.0500,34.94,55.53,63,0,0.29,3.05,35.1,1,175483,169
3000,67.50,675,325,456608,0.0500,35.01,55.55,25,0,0.29,2.98,35.3,0,175606,256
4000,68.90,689,311,456937,0.0500,35.07,55.56,83,0,0.29,3.09,35.7,0,175735,343
5000,63.40,634,366,457332,0.0500,35.13,55.57,-74,0,0.32,2.99,35.3,0,175888,429
6000,64.60,646,354,457637,0.0500,35.20,55.58,-39,1,0.33,3.02,36.6,1,176008,520
7000,65.90,659,341,457976,0.0500,35.26,55.59,10,0,0.30,3.00,35.8,0,176143,611
8000,66.40,664,336,458320,0.0500,35.32,55.61,17,0,0.29,3.08,34.7,0,176279,699
9000,67.00,670,330,458681,0.0500,35.38,55.62,29,0,0.36,3.03,35.0,0,176419,785
10000,68.20,682,318,458992,0.0500,35.45,55.64,76,0,0.27,3.14,33.5,0,176542,851
