Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,44.90,449,551,213693,0.3648,9.90,44.78,-626,0,0.22,2.77,35.2,0,80084,63
2000,48.00,480,520,215759,0.3641,10.00,44.89,-548,0,0.21,2.79,35.5,0,80896,126
3000,47.10,471,529,217803,0.3634,10.09,44.98,-564,0,0.20,2.79,33.8,0,81701,187
4000,47.40,474,526,219709,0.3627,10.20,45.09,-557,0,0.20,2.77,36.0,0,82449,251
5000,48.60,486,514,221596,0.3620,10.29,45.19,-518,0,0.20,2.81,35.0,0,83190,314
6000,46.60,466,534,223506,0.3613,10.39,45.29,-572,0,0.20,2.69,35.5,0,83940,377
7000,45.90,459,541,225372,0.3605,10.49,45.41,-602,0,0.25,2.76,34.1,0,84672,439
8000,49.30,493,507,227191,0.3598,10.58,45.52,-504,0,0.20,2.80,34.7,0,85387,502
9000,48.10,481,519,228939,0.3590,10.68,45.63,-533,0,0.20,2.80,35.1,0,86073,564
10000,47.90,479,521,230785,0.3582,10.78,45.73,-535,0,0.20,2.82,36.4,0,86799,629
