Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,66.50,665,335,425747,0.0500,29.75,54.37,23,0,0.35,3.04,34.2,0,163459,101
2000,66.80,668,332,426146,0.0500,29.82,54.38,21,0,0.34,3.01,34.4,0,163616,205
3000,68.80,688,312,426512,0.0500,29.90,54.39,91,0,0.34,3.06,33.7,0,163760,310
4000,66.50,665,335,426896,0.0500,29.96,54.41,20,0,0.34,3.07,34.3,0,163910,413
5000,70.70,707,293,427343,0.0500,30.02,54.42,128,0,0.34,3.10,34.5,0,164086,518
6000,68.40,684,316,427758,0.0500,30.09,54.44,58,0,0.38,3.02,35.9,0,164249,626
7000,66.90,669,331,428159,0.0500,30.15,54.45,34,0,0.34,3.08,34.9,0,164407,734
8000,67.70,677,323,428594,0.0500,30.22,54.46,39,0,0.34,2.93,34.3,0,164576,838
9000,69.20,692,308,429057,0.0500,30.28,54.48,96,0,0.42,3.11,34.4,0,164757,942
10000,69.10,691,309,429437,0.0500,30.34,54.49,102,0,0.34,3.13,34.9,0,164908,1048
