Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,57.60,576,424,272789,0.3260,13.75,48.06,-245,0,0.21,2.93,35.7,0,103304,63
2000,57.40,574,426,274071,0.3249,13.83,48.12,-250,0,0.20,2.92,34.8,0,103807,125
3000,57.70,577,423,275315,0.3238,13.92,48.20,-259,0,0.20,2.88,35.2,0,104297,189
4000,58.40,584,416,276631,0.3228,14.00,48.25,-233,0,0.20,2.88,35.7,0,104813,252
5000,60.50,605,395,277844,0.3216,14.08,48.29,-163,0,0.20,3.04,34.3,0,105289,315
6000,59.50,595,405,279155,0.3206,14.16,48.35,-185,0,0.20,2.89,34.5,0,105804,378
7000,57.80,578,422,280377,0.3194,14.24,48.40,-228,0,0.20,2.97,34.4,0,106285,440
8000,59.30,593,407,281593,0.3183,14.33,48.46,-205,0,0.20,2.88,35.8,0,106763,505
9000,59.50,595,405,282876,0.3172,14.42,48.54,-199,0,0.20,2.94,35.4,0,107267,570
10000,58.80,588,412,284089,0.3161,14.50,48.58,-220,0,0.20,2.92,35.4,0,107744,634
