Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,56.30,563,437,305253,0.2880,16.27,49.64,-280,0,0.21,2.96,34.2,0,116066,62
2000,55.80,558,442,306290,0.2867,16.34,49.69,-301,0,0.20,2.94,34.7,0,116473,123
3000,54.50,545,455,307265,0.2853,16.44,49.75,-348,0,0.20,2.91,35.8,0,116856,188
4000,57.00,570,430,308296,0.2839,16.52,49.79,-263,0,0.23,2.95,34.7,0,117261,251
5000,58.70,587,413,309241,0.2826,16.60,49.84,-232,0,0.20,2.92,34.6,0,117632,314
6000,56.10,561,439,310325,0.2813,16.67,49.88,-295,0,0.20,2.84,35.3,0,118059,379
7000,57.30,573,427,311303,0.2799,16.75,49.93,-263,0,0.20,2.87,35.7,0,118443,443
8000,55.70,557,443,312281,0.2785,16.83,49.98,-295,0,0.20,2.88,35.3,0,118827,508
9000,57.00,570,430,313243,0.2772,16.91,50.01,-260,0,0.20,2.98,34.9,0,119205,571
10000,56.80,568,432,314149,0.2758,16.99,50.07,-254,0,0.20,2.97,35.2,0,119559,635
