Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,50.10,501,499,232623,0.3575,10.88,45.84,-456,0,0.21,2.85,36.4,0,87522,64
2000,49.10,491,509,234180,0.3566,10.99,45.92,-475,0,0.20,2.79,36.4,1,88134,129
3000,43.50,435,565,235899,0.3558,11.09,46.04,-660,0,0.20,2.71,34.8,0,88809,191
4000,49.80,498,502,237526,0.3549,11.18,46.13,-478,0,0.25,2.78,35.0,0,89446,253
5000,48.40,484,516,239130,0.3541,11.28,46.24,-513,0,0.20,2.76,34.9,0,90073,315
6000,50.40,504,496,240777,0.3532,11.38,46.35,-459,0,0.20,2.86,35.9,0,90720,380
7000,49.80,498,502,242344,0.3523,11.47,46.43,-466,0,0.20,2.87,34.9,0,91339,442
8000,47.60,476,524,243919,0.3515,11.57,46.52,-548,0,0.20,2.76,35.3,1,91960,505
9000,52.80,528,472,245366,0.3505,11.67,46.64,-385,0,0.20,2.91,35.1,0,92530,570
10000,50.30,503,497,246808,0.3496,11.77,46.73,-453,0,0.20,2.76,35.2,0,93096,633
