Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,59.80,598,402,285104,0.3147,14.59,48.65,-192,0,0.21,2.82,34.5,0,108143,62
2000,58.70,587,413,286143,0.3134,14.68,48.70,-229,0,0.21,2.84,34.7,0,108552,125
3000,61.30,613,387,287174,0.3121,14.76,48.74,-132,0,0.21,3.00,33.1,0,108956,188
4000,58.50,585,415,288264,0.3108,14.84,48.79,-231,0,0.24,2.81,34.3,0,109386,251
5000,58.20,582,418,289317,0.3095,14.94,48.86,-247,0,0.21,2.78,35.7,0,109798,317
6000,60.90,609,391,290280,0.3081,15.02,48.89,-156,0,0.21,2.91,33.4,0,110177,377
7000,60.30,603,397,291237,0.3067,15.11,48.97,-166,0,0.21,2.95,34.9,0,110551,441
8000,59.10,591,409,292357,0.3055,15.19,49.01,-212,0,0.21,2.89,34.3,0,110993,504
9000,60.90,609,391,293384,0.3042,15.28,49.05,-162,0,0.21,2.85,35.7,0,111397,569
10000,61.60,616,384,294313,0.3028,15.37,49.11,-141,0,0.21,2.84,35.6,0,111763,634
