Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,7.00,70,930,17050,0.3993,2.40,24.33,-1853,0,0.18,2.62,33.5,0,5920,58
2000,12.40,124,876,29072,0.3986,2.84,28.00,-1657,0,0.18,2.52,34.1,0,10100,116
3000,16.20,162,838,39089,0.3979,3.21,30.27,-1524,0,0.18,2.49,35.4,0,13588,176
4000,16.60,166,834,48186,0.3972,3.51,31.81,-1509,0,0.18,2.55,36.1,0,16756,237
5000,18.80,188,812,56250,0.3965,3.77,32.82,-1461,0,0.23,2.52,35.6,0,19569,298
6000,20.10,201,799,63588,0.3959,4.02,33.87,-1392,0,0.18,2.55,36.3,0,22135,360
7000,24.50,245,755,70369,0.3952,4.25,34.87,-1277,0,0.18,2.57,36.0,0,24518,421
8000,24.20,242,758,76947,0.3945,4.46,35.48,-1273,0,0.18,2.47,37.0,0,26819,484
9000,24.30,243,757,82867,0.3938,4.68,36.11,-1257,0,0.23,2.51,36.8,0,28881,547
10000,26.10,261,739,88728,0.3931,4.86,36.72,-1216,0,0.18,2.54,36.5,0,30922,611
