Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,67.60,676,324,448978,0.0500,33.63,55.26,50,0,0.30,3.01,36.4,1,172602,85
2000,71.10,711,289,449317,0.0500,33.69,55.27,125,0,0.29,3.02,35.4,0,172734,172
3000,68.50,685,315,449621,0.0500,33.76,55.29,82,0,0.29,3.07,34.9,0,172854,257
4000,72.20,722,278,449927,0.0500,33.82,55.30,180,0,0.29,3.15,34.8,0,172974,341
5000,70.60,706,294,450203,0.0500,33.89,55.32,132,0,0.30,3.02,34.9,0,173082,427
6000,70.10,701,299,450483,0.0500,33.96,55.34,110,0,0.29,2.96,35.4,0,173192,515
7000,71.00,710,290,450713,0.0500,34.03,55.36,155,0,0.29,3.17,34.9,0,173283,600
8000,68.80,688,312,451083,0.0500,34.09,55.37,83,0,0.39,3.03,34.8,0,173429,704
9000,69.50,695,305,451370,0.0500,34.16,55.39,107,0,0.34,3.11,34.7,0,173542,810
10000,68.60,686,314,451687,0.0500,34.22,55.39,82,0,0.33,3.13,34.1,0,173667,911
