Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,64.00,640,360,361982,0.1916,21.53,51.80,-59,0,0.32,2.98,35.7,0,138372,89
2000,64.50,645,355,362616,0.1902,21.60,51.84,-48,0,0.33,3.00,35.1,0,138621,184
3000,62.00,620,380,363356,0.1888,21.67,51.88,-96,0,0.31,3.01,34.9,0,138913,279
4000,62.00,620,380,364083,0.1875,21.74,51.89,-101,0,0.32,3.01,34.1,0,139197,376
5000,62.40,624,376,364806,0.1861,21.80,51.90,-112,0,0.33,2.96,34.5,0,139482,478
6000,62.60,626,374,365537,0.1847,21.87,51.92,-113,0,0.33,2.92,35.3,0,139767,582
7000,63.10,631,369,366241,0.1833,21.94,51.94,-70,0,0.33,3.04,34.7,0,140044,687
8000,63.30,633,367,366920,0.1819,22.01,51.98,-93,0,0.34,2.97,34.7,0,140311,795
9000,60.70,607,393,367608,0.1806,22.08,52.00,-140,0,0.33,3.00,34.4,0,140583,901
10000,61.30,613,387,368300,0.1792,22.15,52.02,-121,0,0.32,3.00,34.8,0,140854,1002
