Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,63.60,636,364,347544,0.2192,20.08,51.25,-71,0,0.35,2.96,35.5,0,132694,116
2000,64.40,644,356,348164,0.2178,20.16,51.28,-54,0,0.42,2.98,34.6,0,132937,249
3000,63.40,634,366,348782,0.2164,20.24,51.31,-92,0,0.38,2.88,34.1,0,133180,360
4000,61.80,618,382,349503,0.2151,20.32,51.34,-123,0,0.32,2.97,34.0,0,133463,457
5000,62.20,622,378,350198,0.2137,20.39,51.37,-107,0,0.32,2.97,33.8,0,133736,551
6000,63.80,638,362,350850,0.2123,20.46,51.40,-66,0,0.36,2.93,34.4,0,133992,647
7000,61.90,619,381,351462,0.2109,20.54,51.42,-112,0,0.32,2.96,33.5,0,134231,742
8000,63.40,634,366,352058,0.2095,20.62,51.46,-88,0,0.31,2.96,34.6,0,134466,836
9000,61.30,613,387,352666,0.2082,20.69,51.48,-150,0,0.32,2.89,33.6,0,134705,931
10000,64.80,648,352,353269,0.2068,20.77,51.52,-45,0,0.45,2.93,34.2,0,134939,1038
