Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,67.40,674,326,445197,0.0500,33.00,55.12,37,0,0.34,3.03,35.8,0,171113,101
2000,66.60,666,334,445565,0.0500,33.06,55.13,17,0,0.35,3.03,34.6,0,171257,203
3000,67.60,676,324,445974,0.0500,33.12,55.15,56,0,0.31,3.09,34.9,0,171418,296
4000,67.20,672,328,446354,0.0500,33.19,55.17,51,0,0.29,3.11,35.2,0,171568,383
5000,67.90,679,321,446716,0.0500,33.25,55.19,56,0,0.32,3.03,35.3,0,171710,469
6000,67.70,677,323,447084,0.0500,33.31,55.21,66,0,0.29,3.08,34.2,0,171854,554
7000,67.50,675,325,447483,0.0500,33.38,55.22,37,0,0.29,3.07,35.0,0,172012,639
8000,69.00,690,310,447850,0.0500,33.44,55.23,101,0,0.30,3.11,34.2,0,172156,726
9000,67.60,676,324,448231,0.0500,33.50,55.24,41,0,0.29,3.05,35.0,0,172307,810
10000,67.90,679,321,448604,0.0500,33.56,55.25,61,0,0.36,3.09,35.6,0,172453,899
