Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,61.60,616,384,331693,0.2468,18.63,50.70,-141,0,0.22,2.85,34.9,0,126458,63
2000,64.20,642,358,332515,0.2454,18.70,50.73,-49,0,0.21,3.02,33.4,0,126783,124
3000,66.00,660,340,333262,0.2440,18.77,50.75,-9,0,0.21,2.96,33.6,0,127075,184
4000,66.90,669,331,334051,0.2427,18.85,50.78,8,0,0.20,2.92,34.5,0,127386,246
5000,64.30,643,357,334819,0.2413,18.92,50.81,-70,0,0.21,2.97,33.9,0,127685,308
6000,64.40,644,356,335634,0.2399,18.99,50.83,-76,0,0.28,2.85,33.3,0,128008,369
7000,64.10,641,359,336419,0.2385,19.06,50.85,-54,0,0.21,3.02,34.6,0,128318,433
8000,64.30,643,357,337209,0.2371,19.14,50.86,-45,0,0.20,3.00,35.1,0,128630,496
9000,66.20,662,338,337965,0.2358,19.21,50.88,-9,0,0.26,2.97,34.8,0,128925,559
10000,65.50,655,345,338740,0.2344,19.29,50.91,-28,0,0.21,2.92,34.6,0,129229,623
