Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,63.70,637,363,402423,0.0950,26.41,53.43,-55,0,0.38,3.05,34.1,0,154282,110
2000,64.90,649,351,402998,0.0936,26.47,53.45,-45,0,0.41,3.00,34.9,0,154509,235
3000,61.00,610,390,403556,0.0922,26.54,53.47,-151,0,0.49,2.92,36.0,0,154727,391
4000,63.70,637,363,404046,0.0909,26.60,53.49,-59,0,0.46,3.12,34.9,0,154921,545
5000,62.10,621,379,404544,0.0895,26.67,53.52,-113,0,0.46,2.98,35.8,1,155116,705
6000,64.80,648,352,404995,0.0881,26.74,53.53,-39,0,0.44,3.01,36.0,0,155295,866
7000,59.30,593,407,405489,0.0867,26.81,53.56,-177,0,0.42,2.92,34.2,0,155489,1014
8000,65.20,652,348,405977,0.0853,26.88,53.59,-11,0,0.41,3.01,36.2,0,155681,1161
9000,62.50,625,375,406482,0.0840,26.95,53.61,-111,0,0.42,2.94,34.9,0,155878,1308
10000,65.40,654,346,406961,0.0826,27.01,53.62,-10,0,0.39,3.08,33.4,0,156066,1435
