Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,66.30,663,337,407402,0.0812,27.08,53.65,22,0,0.37,3.09,34.2,0,156240,110
2000,66.70,667,333,407862,0.0798,27.15,53.68,21,0,0.35,2.99,36.0,1,156421,227
3000,65.70,657,343,408378,0.0784,27.22,53.69,-15,0,0.38,2.96,36.5,1,156626,364
4000,67.50,675,325,408817,0.0771,27.29,53.71,45,0,0.38,3.05,34.6,0,156798,471
5000,64.60,646,354,409316,0.0757,27.36,53.73,-35,0,0.32,2.99,35.9,0,156993,577
6000,64.30,643,357,409771,0.0743,27.43,53.75,-46,0,0.38,2.97,35.6,0,157171,684
7000,64.40,644,356,410277,0.0729,27.50,53.77,-44,0,0.33,2.95,35.5,0,157372,790
8000,67.00,670,330,410772,0.0715,27.56,53.79,37,0,0.28,3.06,35.5,0,157567,884
9000,63.90,639,361,411262,0.0702,27.63,53.81,-61,0,0.26,3.00,35.4,0,157760,971
10000,65.70,657,343,411756,0.0688,27.70,53.83,8,0,0.26,3.09,36.7,0,157955,1070
