Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,63.10,631,369,392543,0.1226,25.02,53.08,-74,0,0.32,2.98,34.3,0,150395,90
2000,63.40,634,366,393103,0.1212,25.09,53.10,-80,0,0.31,3.02,35.2,0,150612,178
3000,68.30,683,317,393604,0.1198,25.16,53.13,59,0,0.32,2.98,35.5,0,150810,273
4000,65.40,654,346,394137,0.1185,25.23,53.15,-22,0,0.37,2.95,35.4,0,151019,377
5000,66.00,660,340,394621,0.1171,25.30,53.17,18,0,0.34,3.07,34.8,0,151206,479
6000,66.50,665,335,395133,0.1157,25.38,53.18,6,0,0.38,2.98,35.5,1,151408,586
7000,67.70,677,323,395632,0.1143,25.45,53.20,47,0,0.34,3.08,34.3,0,151606,686
8000,67.50,675,325,396113,0.1129,25.52,53.22,37,0,0.32,3.00,36.1,1,151795,784
9000,66.60,666,334,396538,0.1116,25.60,53.26,22,0,0.30,3.04,34.9,0,151963,874
10000,66.80,668,332,397095,0.1102,25.66,53.27,19,0,0.30,3.02,34.9,0,152180,968
