Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,63.60,636,364,437866,0.0500,31.72,54.80,-68,0,0.30,3.04,34.9,0,168228,87
2000,65.10,651,349,438241,0.0500,31.78,54.82,-17,0,0.30,3.05,35.3,0,168377,176
3000,67.30,673,327,438665,0.0500,31.85,54.84,48,0,0.32,3.13,34.0,0,168545,264
4000,66.00,660,340,439034,0.0500,31.91,54.85,2,0,0.32,3.07,34.5,0,168690,352
5000,64.30,643,357,439398,0.0500,31.98,54.86,-41,0,0.34,3.01,34.9,0,168833,457
6000,65.80,658,342,439751,0.0500,32.04,54.88,3,0,0.34,3.02,34.5,0,168971,560
7000,65.50,655,345,440113,0.0500,32.10,54.88,-6,0,0.34,3.02,34.0,0,169114,661
8000,66.90,669,331,440478,0.0500,32.17,54.91,23,0,0.30,3.05,34.9,0,169257,750
9000,66.00,660,340,440825,0.0500,32.23,54.92,4,0,0.30,3.07,35.0,0,169394,843
10000,68.70,687,313,441161,0.0500,32.30,54.94,80,0,0.26,3.07,34.4,0,169526,921
