Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,48.20,482,518,165974,0.3786,7.72,41.81,-530,0,0.21,2.73,33.3,0,61338,60
2000,49.00,490,510,168841,0.3779,7.83,41.98,-510,0,0.21,2.68,34.3,0,62463,121
3000,49.70,497,503,171705,0.3772,7.95,42.17,-479,0,0.21,2.71,35.7,0,63586,185
4000,53.10,531,469,174295,0.3765,8.06,42.30,-395,0,0.22,2.71,34.4,0,64603,246
5000,50.60,506,494,176888,0.3758,8.17,42.45,-476,0,0.19,2.75,34.4,0,65620,308
6000,50.60,506,494,179549,0.3752,8.28,42.60,-473,0,0.20,2.72,35.2,0,66668,370
7000,50.90,509,491,182011,0.3745,8.40,42.77,-461,0,0.20,2.71,34.3,0,67635,433
8000,51.70,517,483,184496,0.3738,8.51,42.94,-428,0,0.19,2.67,34.8,0,68612,495
9000,47.90,479,521,187042,0.3731,8.61,43.05,-529,0,0.19,2.73,34.1,0,69613,557
10000,53.40,534,466,189329,0.3724,8.71,43.19,-378,0,0.20,2.82,33.6,0,70512,617
