Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,66.50,665,335,429894,0.0500,30.41,54.50,11,0,0.34,2.99,35.6,0,165090,103
2000,67.70,677,323,430279,0.0500,30.47,54.52,45,0,0.33,3.04,34.1,0,165243,200
3000,66.50,665,335,430695,0.0500,30.54,54.54,10,0,0.35,3.07,35.7,1,165406,306
4000,67.60,676,324,431132,0.0500,30.60,54.55,43,0,0.34,3.04,35.6,0,165579,411
5000,66.90,669,331,431667,0.0500,30.66,54.56,22,0,0.34,2.97,35.4,0,165789,517
6000,64.50,645,355,432069,0.0500,30.72,54.59,-44,0,0.33,3.07,35.4,0,165948,623
7000,67.30,673,327,432534,0.0500,30.79,54.59,34,0,0.34,3.06,36.5,1,166130,734
8000,67.80,678,322,432957,0.0500,30.85,54.60,48,0,0.34,3.04,35.1,0,166295,838
9000,64.50,645,355,433426,0.0500,30.91,54.61,-37,0,0.34,3.03,35.7,0,166480,944
10000,65.90,659,341,433839,0.0500,30.98,54.61,14,0,0.41,3.08,35.7,0,166643,1050
