Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,62.70,627,373,368967,0.1778,22.22,52.06,-88,0,0.35,2.98,34.8,0,141117,111
2000,64.90,649,351,369561,0.1764,22.30,52.09,-35,0,0.36,2.99,35.6,0,141351,230
3000,62.70,627,373,370175,0.1750,22.37,52.12,-87,0,0.34,3.01,34.3,0,141593,334
4000,61.80,618,382,370849,0.1737,22.44,52.15,-131,0,0.30,2.90,35.2,0,141857,429
5000,61.90,619,381,371431,0.1723,22.51,52.18,-130,0,0.36,2.90,34.7,0,142088,523
6000,60.30,603,397,372033,0.1709,22.58,52.22,-169,0,0.31,2.92,35.3,0,142326,620
7000,63.90,639,361,372671,0.1695,22.66,52.25,-67,0,0.36,3.00,36.8,1,142576,719
8000,63.20,632,368,373229,0.1681,22.73,52.28,-92,0,0.31,2.93,35.0,0,142795,815
9000,63.10,631,369,373851,0.1668,22.80,52.31,-76,0,0.32,3.05,33.1,0,143039,909
10000,63.50,635,365,374478,0.1654,22.87,52.34,-71,0,0.30,3.01,36.0,0,143287,1007
