Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,54.30,543,457,93995,0.3924,5.03,36.91,-374,0,0.20,2.68,35.7,0,33013,63
2000,56.80,568,432,98868,0.3917,5.19,37.13,-310,0,0.19,2.66,34.2,0,34944,123
3000,57.00,570,430,103344,0.3910,5.37,37.53,-299,0,0.19,2.70,35.5,0,36722,184
4000,57.90,579,421,107735,0.3903,5.52,37.71,-275,0,0.19,2.70,33.7,0,38446,244
5000,57.50,575,425,111947,0.3896,5.67,38.06,-257,0,0.20,2.77,34.3,0,40102,304
6000,56.70,567,433,116128,0.3890,5.81,38.28,-291,0,0.23,2.77,33.9,0,41745,364
7000,59.40,594,406,119964,0.3883,5.95,38.55,-217,0,0.24,2.79,33.6,0,43254,423
8000,57.90,579,421,123530,0.3876,6.10,38.94,-273,0,0.20,2.73,34.4,0,44655,483
9000,59.70,597,403,126976,0.3869,6.25,39.25,-214,0,0.20,2.77,33.6,0,46010,543
10000,57.40,574,426,130386,0.3862,6.38,39.49,-272,0,0.20,2.71,33.3,0,47351,602
