Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,68.20,682,318,248132,0.3485,11.86,46.81,46,0,0.21,3.00,33.4,0,93615,60
2000,65.60,656,344,249427,0.3475,11.96,46.88,-29,0,0.20,2.91,34.7,0,94121,120
3000,62.40,624,376,250737,0.3464,12.06,46.94,-110,0,0.20,2.91,33.8,0,94633,181
4000,62.70,627,373,252065,0.3454,12.15,46.99,-104,0,0.21,2.93,33.6,0,95152,241
5000,63.40,634,366,253368,0.3443,12.24,47.04,-93,0,0.24,2.95,33.3,0,95664,301
6000,64.40,644,356,254564,0.3431,12.33,47.11,-56,0,0.21,2.90,33.5,0,96134,362
7000,63.30,633,367,255798,0.3420,12.43,47.16,-95,0,0.21,2.89,33.8,0,96621,423
8000,63.80,638,362,256924,0.3408,12.53,47.23,-75,0,0.21,2.85,34.3,0,97065,484
9000,65.60,656,344,258034,0.3396,12.62,47.32,-22,0,0.26,2.87,33.7,0,97502,545
10000,68.80,688,312,259156,0.3383,12.72,47.39,80,0,0.21,2.98,33.6,0,97941,606
