Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,58.80,588,412,339711,0.2330,19.35,50.93,-225,0,0.20,2.84,35.1,0,129613,63
2000,59.30,593,407,340597,0.2316,19.42,50.97,-221,0,0.22,2.86,34.4,0,129962,125
3000,60.40,604,396,341413,0.2302,19.49,50.99,-162,0,0.21,2.96,34.0,0,130282,187
4000,57.70,577,423,342262,0.2289,19.56,51.02,-256,0,0.23,2.88,35.2,0,130614,253
5000,61.90,619,381,343004,0.2275,19.64,51.06,-134,0,0.29,2.95,35.3,0,130906,340
6000,59.10,591,409,343785,0.2261,19.71,51.09,-208,0,0.32,2.90,35.2,0,131213,426
7000,59.80,598,402,344532,0.2247,19.79,51.13,-165,0,0.26,2.95,35.1,0,131509,506
8000,57.30,573,427,345303,0.2233,19.86,51.17,-257,0,0.33,2.87,36.3,0,131810,612
9000,60.90,609,391,346058,0.2220,19.93,51.20,-156,0,0.37,2.96,34.2,0,132108,730
10000,59.60,596,404,346896,0.2206,20.00,51.22,-194,0,0.39,2.99,35.1,0,132438,830
