Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,67.60,676,324,441543,0.0500,32.36,54.95,42,0,0.31,3.06,34.5,0,169677,88
2000,64.60,646,354,441881,0.0500,32.43,54.97,-23,0,0.30,3.10,35.2,0,169810,176
3000,67.00,670,330,442249,0.0500,32.49,54.99,32,0,0.30,3.08,35.1,0,169954,265
4000,63.40,634,366,442642,0.0500,32.55,55.00,-71,0,0.30,2.96,35.3,0,170107,356
5000,67.70,677,323,443032,0.0500,32.62,55.02,54,0,0.32,3.09,35.3,0,170260,455
6000,66.80,668,332,443394,0.0500,32.68,55.04,15,0,0.33,2.99,35.2,0,170404,558
7000,67.30,673,327,443775,0.0500,32.75,55.05,36,0,0.34,3.08,35.6,0,170553,664
8000,65.20,652,348,444070,0.0500,32.81,55.07,-13,0,0.31,3.08,34.6,0,170669,758
9000,66.80,668,332,444405,0.0500,32.88,55.09,43,0,0.30,3.11,33.8,0,170800,846
10000,65.20,652,348,444787,0.0500,32.94,55.11,-37,0,0.31,3.00,35.1,0,170953,940
