Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,62.20,622,378,315036,0.2744,17.07,50.10,-121,0,0.21,2.98,34.6,0,119907,62
2000,62.00,620,380,315926,0.2730,17.15,50.14,-127,0,0.22,2.92,33.8,0,120255,123
3000,62.70,627,373,316714,0.2716,17.22,50.17,-101,0,0.21,2.90,33.3,0,120567,184
4000,63.20,632,368,317535,0.2703,17.31,50.21,-86,0,0.21,2.88,34.5,0,120890,248
5000,65.40,654,346,318279,0.2689,17.39,50.26,-33,0,0.21,2.88,34.6,0,121182,311
6000,65.30,653,347,319100,0.2675,17.47,50.29,-19,0,0.24,2.92,34.4,0,121505,374
7000,63.00,630,370,319893,0.2661,17.55,50.35,-83,0,0.25,2.99,34.1,0,121818,438
8000,60.70,607,393,320656,0.2647,17.63,50.38,-166,0,0.26,2.78,34.1,0,122115,501
9000,64.60,646,354,321468,0.2634,17.71,50.41,-38,0,0.26,3.03,34.7,0,122433,565
10000,66.90,669,331,322235,0.2620,17.79,50.43,32,0,0.27,3.06,33.4,0,122734,627
