Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,17.0,0.04996170339735633,-575.0
400,18.5,0.04996170339735633,-537.5
600,19.0,0.04996170339735633,-525.0
800,20.0,0.04996170339735633,-500.0
1000,21.5,0.04996170339735633,-462.5
1200,15.5,0.04996170339735633,-612.5
1400,15.5,0.04996170339735633,-612.5
1600,16.0,0.04996170339735633,-600.0
1800,19.5,0.04996170339735633,-512.5
2000,22.0,0.04996170339735633,-450.0
2200,15.0,0.04996170339735633,-625.0
2400,16.0,0.04996170339735633,-600.0
2600,19.5,0.04996170339735633,-512.5
2800,14.499999999999998,0.04996170339735633,-637.5
3000,15.5,0.04996170339735633,-612.5
3200,17.0,0.04996170339735633,-575.0
3400,20.5,0.04996170339735633,-487.5
3600,15.0,0.04996170339735633,-625.0
3800,20.0,0.04996170339735633,-500.0
4000,19.0,0.04996170339735633,-525.0
4200,18.0,0.04996170339735633,-550.0
4400,14.499999999999998,0.04996170339735633,-637.5
4600,23.5,0.04996170339735633,-412.5
4800,16.5,0.04996170339735633,-587.5
5000,18.5,0.04996170339735633,-537.5
5200,19.5,0.04996170339735633,-512.5
5400,24.5,0.04996170339735633,-387.5
5600,16.0,0.04996170339735633,-600.0
5800,19.5,0.04996170339735633,-512.5
6000,22.0,0.04996170339735633,-450.0
6200,16.5,0.04996170339735633,-587.5
6400,16.0,0.04996170339735633,-600.0
6600,23.5,0.04996170339735633,-412.5
6800,17.5,0.04996170339735633,-562.5
7000,18.0,0.04996170339735633,-550.0
7200,22.5,0.04996170339735633,-437.5
7400,17.5,0.04996170339735633,-562.5
7600,18.5,0.04996170339735633,-537.5
7800,22.0,0.04996170339735633,-450.0
8000,18.5,0.04996170339735633,-537.5
8200,18.5,0.04996170339735633,-537.5
8400,16.0,0.04996170339735633,-600.0
8600,19.0,0.04996170339735633,-525.0
8800,19.5,0.04996170339735633,-512.5
9000,19.5,0.04996170339735633,-512.5
9200,18.0,0.04996170339735633,-550.0
9400,16.0,0.04996170339735633,-600.0
9600,18.0,0.04996170339735633,-550.0
9800,26.5,0.04996170339735633,-337.5
10000,17.0,0.04996170339735633,-575.0
