Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,19.5,0.04996170339735633,-512.5
400,18.5,0.04996170339735633,-537.5
600,15.0,0.04996170339735633,-625.0
800,21.5,0.04996170339735633,-462.5
1000,20.0,0.04996170339735633,-500.0
1200,20.5,0.04996170339735633,-487.5
1400,21.5,0.04996170339735633,-462.5
1600,13.0,0.04996170339735633,-675.0
1800,19.0,0.04996170339735633,-525.0
2000,21.5,0.04996170339735633,-462.5
2200,21.5,0.04996170339735633,-462.5
2400,23.0,0.04996170339735633,-425.0
2600,17.0,0.04996170339735633,-575.0
2800,16.5,0.04996170339735633,-587.5
3000,20.5,0.04996170339735633,-487.5
3200,19.5,0.04996170339735633,-512.5
3400,20.0,0.04996170339735633,-500.0
3600,20.0,0.04996170339735633,-500.0
3800,18.5,0.04996170339735633,-537.5
4000,20.0,0.04996170339735633,-500.0
4200,19.0,0.04996170339735633,-525.0
4400,24.0,0.04996170339735633,-400.0
4600,16.0,0.04996170339735633,-600.0
4800,18.5,0.04996170339735633,-537.5
5000,15.0,0.04996170339735633,-625.0
5200,16.5,0.04996170339735633,-587.5
5400,16.5,0.04996170339735633,-587.5
5600,20.5,0.04996170339735633,-487.5
5800,19.0,0.04996170339735633,-525.0
6000,22.0,0.04996170339735633,-450.0
6200,22.0,0.04996170339735633,-450.0
6400,18.0,0.04996170339735633,-550.0
6600,19.5,0.04996170339735633,-512.5
6800,16.5,0.04996170339735633,-587.5
7000,19.0,0.04996170339735633,-525.0
7200,17.0,0.04996170339735633,-575.0
7400,22.5,0.04996170339735633,-437.5
7600,23.5,0.04996170339735633,-412.5
7800,18.0,0.04996170339735633,-550.0
8000,20.0,0.04996170339735633,-500.0
8200,15.0,0.04996170339735633,-625.0
8400,15.5,0.04996170339735633,-612.5
8600,19.5,0.04996170339735633,-512.5
8800,19.5,0.04996170339735633,-512.5
9000,14.499999999999998,0.04996170339735633,-637.5
9200,22.0,0.04996170339735633,-450.0
9400,19.0,0.04996170339735633,-525.0
9600,22.0,0.04996170339735633,-450.0
9800,25.5,0.04996170339735633,-362.5
10000,16.5,0.04996170339735633,-587.5
