Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,17.5,0.04996170339735633,-562.5
400,17.5,0.04996170339735633,-562.5
600,19.5,0.04996170339735633,-512.5
800,21.5,0.04996170339735633,-462.5
1000,16.5,0.04996170339735633,-587.5
1200,16.5,0.04996170339735633,-587.5
1400,26.5,0.04996170339735633,-337.5
1600,16.5,0.04996170339735633,-587.5
1800,23.0,0.04996170339735633,-425.0
2000,18.5,0.04996170339735633,-537.5
2200,22.0,0.04996170339735633,-450.0
2400,21.5,0.04996170339735633,-462.5
2600,17.5,0.04996170339735633,-562.5
2800,24.0,0.04996170339735633,-400.0
3000,16.0,0.04996170339735633,-600.0
3200,22.5,0.04996170339735633,-437.5
3400,19.0,0.04996170339735633,-525.0
3600,18.0,0.04996170339735633,-550.0
3800,15.5,0.04996170339735633,-612.5
4000,17.0,0.04996170339735633,-575.0
4200,23.0,0.04996170339735633,-425.0
4400,19.5,0.04996170339735633,-512.5
4600,20.5,0.04996170339735633,-487.5
4800,20.0,0.04996170339735633,-500.0
5000,22.5,0.04996170339735633,-437.5
5200,11.5,0.04996170339735633,-712.5
5400,22.0,0.04996170339735633,-450.0
5600,24.5,0.04996170339735633,-387.5
5800,20.5,0.04996170339735633,-487.5
6000,25.0,0.04996170339735633,-375.0
6200,16.5,0.04996170339735633,-587.5
6400,18.5,0.04996170339735633,-537.5
6600,19.0,0.04996170339735633,-525.0
6800,19.5,0.04996170339735633,-512.5
7000,21.5,0.04996170339735633,-462.5
7200,18.0,0.04996170339735633,-550.0
7400,19.0,0.04996170339735633,-525.0
7600,16.5,0.04996170339735633,-587.5
7800,19.5,0.04996170339735633,-512.5
8000,16.5,0.04996170339735633,-587.5
8200,20.0,0.04996170339735633,-500.0
8400,17.0,0.04996170339735633,-575.0
8600,17.5,0.04996170339735633,-562.5
8800,19.0,0.04996170339735633,-525.0
9000,17.5,0.04996170339735633,-562.5
9200,20.5,0.04996170339735633,-487.5
9400,15.0,0.04996170339735633,-625.0
9600,17.0,0.04996170339735633,-575.0
9800,17.5,0.04996170339735633,-562.5
10000,16.5,0.04996170339735633,-587.5
