Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,18.5,0.04999316905565785,-537.5
400,19.5,0.04999316905565785,-512.5
600,19.5,0.04999316905565785,-512.5
800,20.0,0.04999316905565785,-500.0
1000,20.0,0.04999316905565785,-500.0
1200,17.5,0.04999316905565785,-562.5
1400,15.5,0.04999316905565785,-612.5
1600,22.0,0.04999316905565785,-450.0
1800,17.0,0.04999316905565785,-575.0
2000,12.0,0.04999316905565785,-700.0
2200,14.499999999999998,0.04999316905565785,-637.5
2400,17.0,0.04999316905565785,-575.0
2600,19.5,0.04999316905565785,-512.5
2800,17.5,0.04999316905565785,-562.5
3000,18.5,0.04999316905565785,-537.5
3200,15.0,0.04999316905565785,-625.0
3400,17.0,0.04999316905565785,-575.0
3600,13.5,0.04999316905565785,-662.5
3800,17.0,0.04999316905565785,-575.0
4000,22.5,0.04999316905565785,-437.5
4200,22.5,0.04999316905565785,-437.5
4400,15.5,0.04999316905565785,-612.5
4600,19.5,0.04999316905565785,-512.5
4800,21.5,0.04999316905565785,-462.5
5000,17.0,0.04999316905565785,-575.0
5200,19.5,0.04999316905565785,-512.5
5400,19.5,0.04999316905565785,-512.5
5600,20.5,0.04999316905565785,-487.5
5800,22.0,0.04999316905565785,-450.0
6000,21.5,0.04999316905565785,-462.5
6200,15.5,0.04999316905565785,-612.5
6400,20.5,0.04999316905565785,-487.5
6600,15.0,0.04999316905565785,-625.0
6800,18.0,0.04999316905565785,-550.0
7000,21.0,0.04999316905565785,-475.0
7200,19.0,0.04999316905565785,-525.0
7400,23.5,0.04999316905565785,-412.5
7600,19.5,0.04999316905565785,-512.5
7800,19.0,0.04999316905565785,-525.0
8000,17.5,0.04999316905565785,-562.5
8200,21.5,0.04999316905565785,-462.5
8400,22.5,0.04999316905565785,-437.5
8600,16.0,0.04999316905565785,-600.0
8800,20.5,0.04999316905565785,-487.5
9000,15.0,0.04999316905565785,-625.0
9200,19.5,0.04999316905565785,-512.5
9400,14.000000000000002,0.04999316905565785,-650.0
9600,20.0,0.04999316905565785,-500.0
9800,14.000000000000002,0.04999316905565785,-650.0
10000,13.5,0.04999316905565785,-662.5
