Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,15.0,0.04996170339735633,-625.0
400,18.5,0.04996170339735633,-537.5
600,18.0,0.04996170339735633,-550.0
800,21.0,0.04996170339735633,-475.0
1000,17.5,0.04996170339735633,-562.5
1200,17.5,0.04996170339735633,-562.5
1400,17.5,0.04996170339735633,-562.5
1600,20.0,0.04996170339735633,-500.0
1800,25.0,0.04996170339735633,-375.0
2000,19.0,0.04996170339735633,-525.0
2200,18.0,0.04996170339735633,-550.0
2400,19.5,0.04996170339735633,-512.5
2600,19.0,0.04996170339735633,-525.0
2800,15.0,0.04996170339735633,-625.0
3000,20.0,0.04996170339735633,-500.0
3200,20.0,0.04996170339735633,-500.0
3400,20.5,0.04996170339735633,-487.5
3600,16.0,0.04996170339735633,-600.0
3800,22.0,0.04996170339735633,-450.0
4000,23.0,0.04996170339735633,-425.0
4200,21.5,0.04996170339735633,-462.5
4400,25.5,0.04996170339735633,-362.5
4600,26.0,0.04996170339735633,-350.0
4800,17.0,0.04996170339735633,-575.0
5000,22.0,0.04996170339735633,-450.0
5200,21.0,0.04996170339735633,-475.0
5400,20.5,0.04996170339735633,-487.5
5600,20.5,0.04996170339735633,-487.5
5800,20.0,0.04996170339735633,-500.0
6000,20.0,0.04996170339735633,-500.0
6200,20.5,0.04996170339735633,-487.5
6400,21.0,0.04996170339735633,-475.0
6600,19.5,0.04996170339735633,-512.5
6800,15.0,0.04996170339735633,-625.0
7000,18.5,0.04996170339735633,-537.5
7200,18.0,0.04996170339735633,-550.0
7400,25.0,0.04996170339735633,-375.0
7600,21.5,0.04996170339735633,-462.5
7800,19.5,0.04996170339735633,-512.5
8000,19.0,0.04996170339735633,-525.0
8200,18.0,0.04996170339735633,-550.0
8400,19.0,0.04996170339735633,-525.0
8600,17.5,0.04996170339735633,-562.5
8800,16.5,0.04996170339735633,-587.5
9000,16.0,0.04996170339735633,-600.0
9200,22.0,0.04996170339735633,-450.0
9400,24.0,0.04996170339735633,-400.0
9600,20.5,0.04996170339735633,-487.5
9800,23.0,0.04996170339735633,-425.0
10000,15.0,0.04996170339735633,-625.0
