Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,18.0,0.04996170339735633,-550.0
400,17.0,0.04996170339735633,-575.0
600,20.5,0.04996170339735633,-487.5
800,22.5,0.04996170339735633,-437.5
1000,21.0,0.04996170339735633,-475.0
1200,17.0,0.04996170339735633,-575.0
1400,14.499999999999998,0.04996170339735633,-637.5
1600,20.0,0.04996170339735633,-500.0
1800,16.5,0.04996170339735633,-587.5
2000,20.5,0.04996170339735633,-487.5
2200,13.5,0.04996170339735633,-662.5
2400,16.5,0.04996170339735633,-587.5
2600,19.5,0.04996170339735633,-512.5
2800,17.0,0.04996170339735633,-575.0
3000,16.5,0.04996170339735633,-587.5
3200,16.5,0.04996170339735633,-587.5
3400,18.0,0.04996170339735633,-550.0
3600,19.5,0.04996170339735633,-512.5
3800,19.5,0.04996170339735633,-512.5
4000,19.5,0.04996170339735633,-512.5
4200,18.0,0.04996170339735633,-550.0
4400,17.0,0.04996170339735633,-575.0
4600,21.5,0.04996170339735633,-462.5
4800,19.0,0.04996170339735633,-525.0
5000,21.0,0.04996170339735633,-475.0
5200,17.5,0.04996170339735633,-562.5
5400,23.5,0.04996170339735633,-412.5
5600,20.0,0.04996170339735633,-500.0
5800,21.5,0.04996170339735633,-462.5
6000,17.0,0.04996170339735633,-575.0
6200,19.0,0.04996170339735633,-525.0
6400,22.0,0.04996170339735633,-450.0
6600,21.0,0.04996170339735633,-475.0
6800,20.0,0.04996170339735633,-500.0
7000,17.5,0.04996170339735633,-562.5
7200,21.0,0.04996170339735633,-475.0
7400,18.5,0.04996170339735633,-537.5
7600,19.0,0.04996170339735633,-525.0
7800,18.5,0.04996170339735633,-537.5
8000,18.0,0.04996170339735633,-550.0
8200,19.0,0.04996170339735633,-525.0
8400,18.5,0.04996170339735633,-537.5
8600,16.0,0.04996170339735633,-600.0
8800,19.5,0.04996170339735633,-512.5
9000,18.0,0.04996170339735633,-550.0
9200,19.0,0.04996170339735633,-525.0
9400,21.0,0.04996170339735633,-475.0
9600,20.0,0.04996170339735633,-500.0
9800,20.5,0.04996170339735633,-487.5
10000,18.5,0.04996170339735633,-537.5
