Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,15.5,0.04996170339735633,-612.5
400,19.5,0.04996170339735633,-512.5
600,17.0,0.04996170339735633,-575.0
800,23.0,0.04996170339735633,-425.0
1000,25.0,0.04996170339735633,-375.0
1200,18.5,0.04996170339735633,-537.5
1400,13.0,0.04996170339735633,-675.0
1600,20.0,0.04996170339735633,-500.0
1800,23.5,0.04996170339735633,-412.5
2000,15.5,0.04996170339735633,-612.5
2200,22.0,0.04996170339735633,-450.0
2400,20.0,0.04996170339735633,-500.0
2600,16.5,0.04996170339735633,-587.5
2800,16.0,0.04996170339735633,-600.0
3000,16.0,0.04996170339735633,-600.0
3200,25.0,0.04996170339735633,-375.0
3400,21.0,0.04996170339735633,-475.0
3600,19.0,0.04996170339735633,-525.0
3800,20.0,0.04996170339735633,-500.0
4000,17.0,0.04996170339735633,-575.0
4200,21.0,0.04996170339735633,-475.0
4400,14.000000000000002,0.04996170339735633,-650.0
4600,22.0,0.04996170339735633,-450.0
4800,21.0,0.04996170339735633,-475.0
5000,20.5,0.04996170339735633,-487.5
5200,17.0,0.04996170339735633,-575.0
5400,19.0,0.04996170339735633,-525.0
5600,16.5,0.04996170339735633,-587.5
5800,21.5,0.04996170339735633,-462.5
6000,12.5,0.04996170339735633,-687.5
6200,15.5,0.04996170339735633,-612.5
6400,20.5,0.04996170339735633,-487.5
6600,18.0,0.04996170339735633,-550.0
6800,20.5,0.04996170339735633,-487.5
7000,18.0,0.04996170339735633,-550.0
7200,25.5,0.04996170339735633,-362.5
7400,20.5,0.04996170339735633,-487.5
7600,19.0,0.04996170339735633,-525.0
7800,16.5,0.04996170339735633,-587.5
8000,17.5,0.04996170339735633,-562.5
8200,17.0,0.04996170339735633,-575.0
8400,20.5,0.04996170339735633,-487.5
8600,16.0,0.04996170339735633,-600.0
8800,16.5,0.04996170339735633,-587.5
9000,20.0,0.04996170339735633,-500.0
9200,16.0,0.04996170339735633,-600.0
9400,25.5,0.04996170339735633,-362.5
9600,17.0,0.04996170339735633,-575.0
9800,21.5,0.04996170339735633,-462.5
10000,22.0,0.04996170339735633,-450.0
