Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,21.5,0.04996170339735633,-462.5
400,15.0,0.04996170339735633,-625.0
600,13.0,0.04996170339735633,-675.0
800,10.5,0.04996170339735633,-737.5
1000,13.5,0.04996170339735633,-662.5
1200,15.5,0.04996170339735633,-612.5
1400,14.000000000000002,0.04996170339735633,-650.0
1600,13.0,0.04996170339735633,-675.0
1800,12.0,0.04996170339735633,-700.0
2000,13.0,0.04996170339735633,-675.0
2200,11.0,0.04996170339735633,-725.0
2400,13.5,0.04996170339735633,-662.5
2600,12.5,0.04996170339735633,-687.5
2800,16.5,0.04996170339735633,-587.5
3000,15.0,0.04996170339735633,-625.0
3200,14.499999999999998,0.04996170339735633,-637.5
3400,13.0,0.04996170339735633,-675.0
3600,15.5,0.04996170339735633,-612.5
3800,15.5,0.04996170339735633,-612.5
4000,15.0,0.04996170339735633,-625.0
4200,15.5,0.04996170339735633,-612.5
4400,14.000000000000002,0.04996170339735633,-650.0
4600,14.499999999999998,0.04996170339735633,-637.5
4800,12.5,0.04996170339735633,-687.5
5000,16.0,0.04996170339735633,-600.0
5200,13.0,0.04996170339735633,-675.0
5400,14.000000000000002,0.04996170339735633,-650.0
5600,16.0,0.04996170339735633,-600.0
5800,17.5,0.04996170339735633,-562.5
6000,15.5,0.04996170339735633,-612.5
6200,17.0,0.04996170339735633,-575.0
6400,15.5,0.04996170339735633,-612.5
6600,18.0,0.04996170339735633,-550.0
6800,13.0,0.04996170339735633,-675.0
7000,18.0,0.04996170339735633,-550.0
7200,15.5,0.04996170339735633,-612.5
7400,19.0,0.04996170339735633,-525.0
7600,15.0,0.04996170339735633,-625.0
7800,17.0,0.04996170339735633,-575.0
8000,12.5,0.04996170339735633,-687.5
8200,14.499999999999998,0.04996170339735633,-637.5
8400,18.5,0.04996170339735633,-537.5
8600,18.5,0.04996170339735633,-537.5
8800,15.5,0.04996170339735633,-612.5
9000,14.000000000000002,0.04996170339735633,-650.0
9200,13.5,0.04996170339735633,-662.5
9400,13.0,0.04996170339735633,-675.0
9600,16.0,0.04996170339735633,-600.0
9800,13.5,0.04996170339735633,-662.5
10000,12.0,0.04996170339735633,-700.0
