Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,13.5,0.04996170339735633,-662.5
400,18.5,0.04996170339735633,-537.5
600,16.5,0.04996170339735633,-587.5
800,18.5,0.04996170339735633,-537.5
1000,18.5,0.04996170339735633,-537.5
1200,18.5,0.04996170339735633,-537.5
1400,15.0,0.04996170339735633,-625.0
1600,16.0,0.04996170339735633,-600.0
1800,13.0,0.04996170339735633,-675.0
2000,16.0,0.04996170339735633,-600.0
2200,17.5,0.04996170339735633,-562.5
2400,16.5,0.04996170339735633,-587.5
2600,17.0,0.04996170339735633,-575.0
2800,14.000000000000002,0.04996170339735633,-650.0
3000,14.499999999999998,0.04996170339735633,-637.5
3200,16.0,0.04996170339735633,-600.0
3400,15.0,0.04996170339735633,-625.0
3600,13.5,0.04996170339735633,-662.5
3800,19.5,0.04996170339735633,-512.5
4000,17.5,0.04996170339735633,-562.5
4200,14.000000000000002,0.04996170339735633,-650.0
4400,13.5,0.04996170339735633,-662.5
4600,18.0,0.04996170339735633,-550.0
4800,14.000000000000002,0.04996170339735633,-650.0
5000,13.5,0.04996170339735633,-662.5
5200,18.5,0.04996170339735633,-537.5
5400,15.0,0.04996170339735633,-625.0
5600,16.0,0.04996170339735633,-600.0
5800,16.0,0.04996170339735633,-600.0
6000,11.0,0.04996170339735633,-725.0
6200,14.000000000000002,0.04996170339735633,-650.0
6400,16.5,0.04996170339735633,-587.5
6600,14.000000000000002,0.04996170339735633,-650.0
6800,14.000000000000002,0.04996170339735633,-650.0
7000,18.0,0.04996170339735633,-550.0
7200,16.5,0.04996170339735633,-587.5
7400,12.5,0.04996170339735633,-687.5
7600,18.0,0.04996170339735633,-550.0
7800,16.0,0.04996170339735633,-600.0
8000,17.5,0.04996170339735633,-562.5
8200,18.0,0.04996170339735633,-550.0
8400,18.0,0.04996170339735633,-550.0
8600,12.5,0.04996170339735633,-687.5
8800,13.0,0.04996170339735633,-675.0
9000,15.0,0.04996170339735633,-625.0
9200,13.5,0.04996170339735633,-662.5
9400,20.5,0.04996170339735633,-487.5
9600,15.5,0.04996170339735633,-612.5
9800,19.0,0.04996170339735633,-525.0
10000,17.0,0.04996170339735633,-575.0
