Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,17.5,0.04996170339735633,-562.5
400,15.5,0.04996170339735633,-612.5
600,16.5,0.04996170339735633,-587.5
800,22.5,0.04996170339735633,-437.5
1000,18.0,0.04996170339735633,-550.0
1200,21.5,0.04996170339735633,-462.5
1400,21.5,0.04996170339735633,-462.5
1600,15.5,0.04996170339735633,-612.5
1800,16.0,0.04996170339735633,-600.0
2000,16.5,0.04996170339735633,-587.5
2200,15.5,0.04996170339735633,-612.5
2400,20.0,0.04996170339735633,-500.0
2600,18.5,0.04996170339735633,-537.5
2800,17.5,0.04996170339735633,-562.5
3000,17.5,0.04996170339735633,-562.5
3200,20.0,0.04996170339735633,-500.0
3400,16.0,0.04996170339735633,-600.0
3600,20.0,0.04996170339735633,-500.0
3800,18.5,0.04996170339735633,-537.5
4000,19.0,0.04996170339735633,-525.0
4200,18.5,0.04996170339735633,-537.5
4400,17.5,0.04996170339735633,-562.5
4600,16.5,0.04996170339735633,-587.5
4800,15.5,0.04996170339735633,-612.5
5000,20.0,0.04996170339735633,-500.0
5200,17.5,0.04996170339735633,-562.5
5400,19.0,0.04996170339735633,-525.0
5600,15.5,0.04996170339735633,-612.5
5800,24.0,0.04996170339735633,-400.0
6000,17.5,0.04996170339735633,-562.5
6200,20.5,0.04996170339735633,-487.5
6400,16.0,0.04996170339735633,-600.0
6600,24.5,0.04996170339735633,-387.5
6800,19.0,0.04996170339735633,-525.0
7000,22.5,0.04996170339735633,-437.5
7200,20.0,0.04996170339735633,-500.0
7400,20.5,0.04996170339735633,-487.5
7600,21.5,0.04996170339735633,-462.5
7800,14.000000000000002,0.04996170339735633,-650.0
8000,21.5,0.04996170339735633,-462.5
8200,17.0,0.04996170339735633,-575.0
8400,17.5,0.04996170339735633,-562.5
8600,22.0,0.04996170339735633,-450.0
8800,19.5,0.04996170339735633,-512.5
9000,14.000000000000002,0.04996170339735633,-650.0
9200,21.0,0.04996170339735633,-475.0
9400,19.5,0.04996170339735633,-512.5
9600,18.0,0.04996170339735633,-550.0
9800,18.5,0.04996170339735633,-537.5
10000,15.5,0.04996170339735633,-612.5
