Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,18.5,0.04999316905565785,-537.5
400,14.000000000000002,0.04999316905565785,-650.0
600,15.0,0.04999316905565785,-625.0
800,14.499999999999998,0.04999316905565785,-637.5
1000,17.5,0.04999316905565785,-562.5
1200,17.5,0.04999316905565785,-562.5
1400,18.5,0.04999316905565785,-537.5
1600,17.5,0.04999316905565785,-562.5
1800,17.5,0.04999316905565785,-562.5
2000,16.5,0.04999316905565785,-587.5
2200,14.499999999999998,0.04999316905565785,-637.5
2400,20.5,0.04999316905565785,-487.5
2600,19.5,0.04999316905565785,-512.5
2800,16.0,0.04999316905565785,-600.0
3000,17.5,0.04999316905565785,-562.5
3200,22.0,0.04999316905565785,-450.0
3400,21.5,0.04999316905565785,-462.5
3600,16.5,0.04999316905565785,-587.5
3800,19.5,0.04999316905565785,-512.5
4000,17.5,0.04999316905565785,-562.5
4200,16.0,0.04999316905565785,-600.0
4400,15.0,0.04999316905565785,-625.0
4600,16.5,0.04999316905565785,-587.5
4800,22.0,0.04999316905565785,-450.0
5000,20.5,0.04999316905565785,-487.5
5200,21.0,0.04999316905565785,-475.0
5400,15.5,0.04999316905565785,-612.5
5600,22.0,0.04999316905565785,-450.0
5800,17.0,0.04999316905565785,-575.0
6000,20.0,0.04999316905565785,-500.0
6200,17.5,0.04999316905565785,-562.5
6400,17.0,0.04999316905565785,-575.0
6600,17.0,0.04999316905565785,-575.0
6800,14.000000000000002,0.04999316905565785,-650.0
7000,21.5,0.04999316905565785,-462.5
7200,16.5,0.04999316905565785,-587.5
7400,24.0,0.04999316905565785,-400.0
7600,18.5,0.04999316905565785,-537.5
7800,21.0,0.04999316905565785,-475.0
8000,17.5,0.04999316905565785,-562.5
8200,18.5,0.04999316905565785,-537.5
8400,17.0,0.04999316905565785,-575.0
8600,18.0,0.04999316905565785,-550.0
8800,19.0,0.04999316905565785,-525.0
9000,16.0,0.04999316905565785,-600.0
9200,16.5,0.04999316905565785,-587.5
9400,21.5,0.04999316905565785,-462.5
9600,14.499999999999998,0.04999316905565785,-637.5
9800,19.5,0.04999316905565785,-512.5
10000,18.0,0.04999316905565785,-550.0
