Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,8.5,0.04996170339735633,-787.5
400,13.0,0.04996170339735633,-675.0
600,11.0,0.04996170339735633,-725.0
800,10.5,0.04996170339735633,-737.5
1000,11.0,0.04996170339735633,-725.0
1200,9.5,0.04996170339735633,-762.5
1400,8.0,0.04996170339735633,-800.0
1600,8.5,0.04996170339735633,-787.5
1800,8.0,0.04996170339735633,-800.0
2000,12.0,0.04996170339735633,-700.0
2200,7.000000000000001,0.04996170339735633,-825.0
2400,13.5,0.04996170339735633,-662.5
2600,13.0,0.04996170339735633,-675.0
2800,11.0,0.04996170339735633,-725.0
3000,9.0,0.04996170339735633,-775.0
3200,8.0,0.04996170339735633,-800.0
3400,10.5,0.04996170339735633,-737.5
3600,7.5,0.04996170339735633,-812.5
3800,14.499999999999998,0.04996170339735633,-637.5
4000,13.5,0.04996170339735633,-662.5
4200,9.5,0.04996170339735633,-762.5
4400,10.5,0.04996170339735633,-737.5
4600,11.0,0.04996170339735633,-725.0
4800,11.0,0.04996170339735633,-725.0
5000,9.0,0.04996170339735633,-775.0
5200,8.5,0.04996170339735633,-787.5
5400,13.0,0.04996170339735633,-675.0
5600,10.5,0.04996170339735633,-737.5
5800,12.0,0.04996170339735633,-700.0
6000,12.5,0.04996170339735633,-687.5
6200,13.5,0.04996170339735633,-662.5
6400,11.0,0.04996170339735633,-725.0
6600,12.0,0.04996170339735633,-700.0
6800,8.0,0.04996170339735633,-800.0
7000,11.5,0.04996170339735633,-712.5
7200,16.5,0.04996170339735633,-587.5
7400,8.0,0.04996170339735633,-800.0
7600,15.5,0.04996170339735633,-612.5
7800,11.5,0.04996170339735633,-712.5
8000,12.0,0.04996170339735633,-700.0
8200,16.5,0.04996170339735633,-587.5
8400,8.5,0.04996170339735633,-787.5
8600,18.5,0.04996170339735633,-537.5
8800,12.5,0.04996170339735633,-687.5
9000,12.5,0.04996170339735633,-687.5
9200,11.0,0.04996170339735633,-725.0
9400,17.0,0.04996170339735633,-575.0
9600,13.5,0.04996170339735633,-662.5
9800,12.5,0.04996170339735633,-687.5
10000,13.5,0.04996170339735633,-662.5
