Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,17.0,0.04995314307243374,-575.0
400,16.0,0.04995314307243374,-600.0
600,23.5,0.04995314307243374,-412.5
800,19.5,0.04995314307243374,-512.5
1000,21.5,0.04995314307243374,-462.5
1200,19.5,0.04995314307243374,-512.5
1400,17.0,0.04995314307243374,-575.0
1600,13.5,0.04995314307243374,-662.5
1800,21.5,0.04995314307243374,-462.5
2000,17.0,0.04995314307243374,-575.0
2200,14.000000000000002,0.04995314307243374,-650.0
2400,16.0,0.04995314307243374,-600.0
2600,13.0,0.04995314307243374,-675.0
2800,23.5,0.04995314307243374,-412.5
3000,21.0,0.04995314307243374,-475.0
3200,19.5,0.04995314307243374,-512.5
3400,19.5,0.04995314307243374,-512.5
3600,15.5,0.04995314307243374,-612.5
3800,14.000000000000002,0.04995314307243374,-650.0
4000,19.0,0.04995314307243374,-525.0
4200,21.5,0.04995314307243374,-462.5
4400,16.0,0.04995314307243374,-600.0
4600,16.5,0.04995314307243374,-587.5
4800,14.000000000000002,0.04995314307243374,-650.0
5000,23.5,0.04995314307243374,-412.5
