Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,15.5,0.04999316905565785,-612.5
400,19.0,0.04999316905565785,-525.0
600,18.5,0.04999316905565785,-537.5
800,23.0,0.04999316905565785,-425.0
1000,20.0,0.04999316905565785,-500.0
1200,16.5,0.04999316905565785,-587.5
1400,15.5,0.04999316905565785,-612.5
1600,15.5,0.04999316905565785,-612.5
1800,13.5,0.04999316905565785,-662.5
2000,21.5,0.04999316905565785,-462.5
2200,22.5,0.04999316905565785,-437.5
2400,18.0,0.04999316905565785,-550.0
2600,22.5,0.04999316905565785,-437.5
2800,20.0,0.04999316905565785,-500.0
3000,17.5,0.04999316905565785,-562.5
3200,20.5,0.04999316905565785,-487.5
3400,16.5,0.04999316905565785,-587.5
3600,23.0,0.04999316905565785,-425.0
3800,18.0,0.04999316905565785,-550.0
4000,20.0,0.04999316905565785,-500.0
4200,20.5,0.04999316905565785,-487.5
4400,18.0,0.04999316905565785,-550.0
4600,21.0,0.04999316905565785,-475.0
4800,22.0,0.04999316905565785,-450.0
5000,17.5,0.04999316905565785,-562.5
5200,19.5,0.04999316905565785,-512.5
5400,21.0,0.04999316905565785,-475.0
5600,22.0,0.04999316905565785,-450.0
5800,22.0,0.04999316905565785,-450.0
6000,27.0,0.04999316905565785,-325.0
6200,14.499999999999998,0.04999316905565785,-637.5
6400,15.5,0.04999316905565785,-612.5
6600,22.0,0.04999316905565785,-450.0
6800,20.5,0.04999316905565785,-487.5
7000,17.5,0.04999316905565785,-562.5
7200,22.5,0.04999316905565785,-437.5
7400,19.0,0.04999316905565785,-525.0
7600,20.0,0.04999316905565785,-500.0
7800,19.0,0.04999316905565785,-525.0
8000,16.5,0.04999316905565785,-587.5
8200,22.5,0.04999316905565785,-437.5
8400,16.5,0.04999316905565785,-587.5
8600,16.5,0.04999316905565785,-587.5
8800,19.5,0.04999316905565785,-512.5
9000,21.0,0.04999316905565785,-475.0
9200,13.5,0.04999316905565785,-662.5
9400,17.5,0.04999316905565785,-562.5
9600,15.5,0.04999316905565785,-612.5
9800,18.0,0.04999316905565785,-550.0
10000,21.0,0.04999316905565785,-475.0
