Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,19.5,0.04996170339735633,-512.5
400,16.0,0.04996170339735633,-600.0
600,13.0,0.04996170339735633,-675.0
800,14.000000000000002,0.04996170339735633,-650.0
1000,12.0,0.04996170339735633,-700.0
1200,12.5,0.04996170339735633,-687.5
1400,16.5,0.04996170339735633,-587.5
1600,17.5,0.04996170339735633,-562.5
1800,17.5,0.04996170339735633,-562.5
2000,13.0,0.04996170339735633,-675.0
2200,20.0,0.04996170339735633,-500.0
2400,16.0,0.04996170339735633,-600.0
2600,14.499999999999998,0.04996170339735633,-637.5
2800,13.0,0.04996170339735633,-675.0
3000,14.499999999999998,0.04996170339735633,-637.5
3200,15.5,0.04996170339735633,-612.5
3400,13.0,0.04996170339735633,-675.0
3600,15.5,0.04996170339735633,-612.5
3800,14.000000000000002,0.04996170339735633,-650.0
4000,17.0,0.04996170339735633,-575.0
4200,14.000000000000002,0.04996170339735633,-650.0
4400,16.0,0.04996170339735633,-600.0
4600,16.0,0.04996170339735633,-600.0
4800,18.5,0.04996170339735633,-537.5
5000,15.0,0.04996170339735633,-625.0
5200,15.0,0.04996170339735633,-625.0
5400,14.499999999999998,0.04996170339735633,-637.5
5600,16.5,0.04996170339735633,-587.5
5800,17.5,0.04996170339735633,-562.5
6000,15.5,0.04996170339735633,-612.5
6200,20.0,0.04996170339735633,-500.0
6400,15.5,0.04996170339735633,-612.5
6600,19.5,0.04996170339735633,-512.5
6800,17.0,0.04996170339735633,-575.0
7000,12.0,0.04996170339735633,-700.0
7200,15.5,0.04996170339735633,-612.5
7400,12.0,0.04996170339735633,-700.0
7600,16.0,0.04996170339735633,-600.0
7800,15.0,0.04996170339735633,-625.0
8000,16.0,0.04996170339735633,-600.0
8200,15.5,0.04996170339735633,-612.5
8400,16.5,0.04996170339735633,-587.5
8600,13.0,0.04996170339735633,-675.0
8800,17.5,0.04996170339735633,-562.5
9000,17.0,0.04996170339735633,-575.0
9200,13.5,0.04996170339735633,-662.5
9400,18.0,0.04996170339735633,-550.0
9600,14.000000000000002,0.04996170339735633,-650.0
9800,17.5,0.04996170339735633,-562.5
10000,19.0,0.04996170339735633,-525.0
