Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,17.5,0.04996170339735633,-562.5
400,17.5,0.04996170339735633,-562.5
600,15.5,0.04996170339735633,-612.5
800,23.5,0.04996170339735633,-412.5
1000,20.5,0.04996170339735633,-487.5
1200,19.5,0.04996170339735633,-512.5
1400,21.0,0.04996170339735633,-475.0
1600,23.0,0.04996170339735633,-425.0
1800,16.5,0.04996170339735633,-587.5
2000,23.0,0.04996170339735633,-425.0
2200,19.0,0.04996170339735633,-525.0
2400,22.5,0.04996170339735633,-437.5
2600,18.0,0.04996170339735633,-550.0
2800,18.0,0.04996170339735633,-550.0
3000,19.0,0.04996170339735633,-525.0
3200,25.5,0.04996170339735633,-362.5
3400,16.0,0.04996170339735633,-600.0
3600,19.0,0.04996170339735633,-525.0
3800,17.5,0.04996170339735633,-562.5
4000,20.5,0.04996170339735633,-487.5
4200,20.0,0.04996170339735633,-500.0
4400,20.0,0.04996170339735633,-500.0
4600,22.5,0.04996170339735633,-437.5
4800,21.0,0.04996170339735633,-475.0
5000,14.499999999999998,0.04996170339735633,-637.5
5200,21.5,0.04996170339735633,-462.5
5400,19.0,0.04996170339735633,-525.0
5600,18.5,0.04996170339735633,-537.5
5800,19.5,0.04996170339735633,-512.5
6000,17.5,0.04996170339735633,-562.5
6200,23.0,0.04996170339735633,-425.0
6400,25.5,0.04996170339735633,-362.5
6600,18.0,0.04996170339735633,-550.0
6800,18.0,0.04996170339735633,-550.0
7000,17.5,0.04996170339735633,-562.5
7200,17.5,0.04996170339735633,-562.5
7400,20.0,0.04996170339735633,-500.0
7600,21.0,0.04996170339735633,-475.0
7800,17.5,0.04996170339735633,-562.5
8000,21.5,0.04996170339735633,-462.5
8200,23.0,0.04996170339735633,-425.0
8400,22.0,0.04996170339735633,-450.0
8600,20.5,0.04996170339735633,-487.5
8800,22.0,0.04996170339735633,-450.0
9000,19.5,0.04996170339735633,-512.5
9200,16.0,0.04996170339735633,-600.0
9400,15.5,0.04996170339735633,-612.5
9600,20.0,0.04996170339735633,-500.0
9800,13.0,0.04996170339735633,-675.0
10000,21.0,0.04996170339735633,-475.0
