Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,17.5,0.04996170339735633,-562.5
400,14.499999999999998,0.04996170339735633,-637.5
600,16.0,0.04996170339735633,-600.0
800,16.0,0.04996170339735633,-600.0
1000,12.0,0.04996170339735633,-700.0
1200,12.5,0.04996170339735633,-687.5
1400,13.5,0.04996170339735633,-662.5
1600,12.5,0.04996170339735633,-687.5
1800,12.0,0.04996170339735633,-700.0
2000,12.5,0.04996170339735633,-687.5
2200,16.5,0.04996170339735633,-587.5
2400,14.000000000000002,0.04996170339735633,-650.0
2600,15.5,0.04996170339735633,-612.5
2800,15.0,0.04996170339735633,-625.0
3000,11.5,0.04996170339735633,-712.5
3200,12.0,0.04996170339735633,-700.0
3400,12.5,0.04996170339735633,-687.5
3600,12.5,0.04996170339735633,-687.5
3800,9.5,0.04996170339735633,-762.5
4000,16.5,0.04996170339735633,-587.5
4200,15.0,0.04996170339735633,-625.0
4400,14.000000000000002,0.04996170339735633,-650.0
4600,15.5,0.04996170339735633,-612.5
4800,9.5,0.04996170339735633,-762.5
5000,16.0,0.04996170339735633,-600.0
5200,11.0,0.04996170339735633,-725.0
5400,13.5,0.04996170339735633,-662.5
5600,10.0,0.04996170339735633,-750.0
5800,12.5,0.04996170339735633,-687.5
6000,11.5,0.04996170339735633,-712.5
6200,7.000000000000001,0.04996170339735633,-825.0
6400,13.0,0.04996170339735633,-675.0
6600,13.5,0.04996170339735633,-662.5
6800,13.0,0.04996170339735633,-675.0
7000,10.0,0.04996170339735633,-750.0
7200,13.5,0.04996170339735633,-662.5
7400,15.5,0.04996170339735633,-612.5
7600,16.0,0.04996170339735633,-600.0
7800,15.0,0.04996170339735633,-625.0
8000,15.0,0.04996170339735633,-625.0
8200,15.0,0.04996170339735633,-625.0
8400,14.499999999999998,0.04996170339735633,-637.5
8600,10.5,0.04996170339735633,-737.5
8800,16.5,0.04996170339735633,-587.5
9000,12.5,0.04996170339735633,-687.5
9200,12.0,0.04996170339735633,-700.0
9400,13.5,0.04996170339735633,-662.5
9600,8.0,0.04996170339735633,-800.0
9800,13.0,0.04996170339735633,-675.0
10000,13.0,0.04996170339735633,-675.0
