Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,10.0,0.04996170339735633,-750.0
400,10.0,0.04996170339735633,-750.0
600,13.5,0.04996170339735633,-662.5
800,17.0,0.04996170339735633,-575.0
1000,13.5,0.04996170339735633,-662.5
1200,11.5,0.04996170339735633,-712.5
1400,16.0,0.04996170339735633,-600.0
1600,18.0,0.04996170339735633,-550.0
1800,10.0,0.04996170339735633,-750.0
2000,10.0,0.04996170339735633,-750.0
2200,15.5,0.04996170339735633,-612.5
2400,13.5,0.04996170339735633,-662.5
2600,13.0,0.04996170339735633,-675.0
2800,14.499999999999998,0.04996170339735633,-637.5
3000,14.000000000000002,0.04996170339735633,-650.0
3200,12.0,0.04996170339735633,-700.0
3400,11.0,0.04996170339735633,-725.0
3600,8.5,0.04996170339735633,-787.5
3800,11.0,0.04996170339735633,-725.0
4000,13.5,0.04996170339735633,-662.5
4200,12.5,0.04996170339735633,-687.5
4400,10.5,0.04996170339735633,-737.5
4600,11.0,0.04996170339735633,-725.0
4800,8.5,0.04996170339735633,-787.5
5000,11.5,0.04996170339735633,-712.5
