Batalhas,WinRate_Bloco,Epsilon,Avg_Reward_Bloco
200,9.0,0.04996170339735633,-775.0
400,14.000000000000002,0.04996170339735633,-650.0
600,13.0,0.04996170339735633,-675.0
800,15.0,0.04996170339735633,-625.0
1000,11.0,0.04996170339735633,-725.0
1200,15.5,0.04996170339735633,-612.5
1400,14.499999999999998,0.04996170339735633,-637.5
1600,14.499999999999998,0.04996170339735633,-637.5
1800,13.5,0.04996170339735633,-662.5
2000,15.5,0.04996170339735633,-612.5
2200,13.0,0.04996170339735633,-675.0
2400,11.5,0.04996170339735633,-712.5
2600,11.5,0.04996170339735633,-712.5
2800,17.5,0.04996170339735633,-562.5
3000,10.5,0.04996170339735633,-737.5
3200,12.5,0.04996170339735633,-687.5
3400,14.499999999999998,0.04996170339735633,-637.5
3600,18.0,0.04996170339735633,-550.0
3800,18.0,0.04996170339735633,-550.0
4000,17.5,0.04996170339735633,-562.5
4200,11.0,0.04996170339735633,-725.0
4400,12.0,0.04996170339735633,-700.0
4600,10.5,0.04996170339735633,-737.5
4800,11.5,0.04996170339735633,-712.5
5000,12.5,0.04996170339735633,-687.5
5200,15.5,0.04996170339735633,-612.5
5400,14.000000000000002,0.04996170339735633,-650.0
5600,11.0,0.04996170339735633,-725.0
5800,12.5,0.04996170339735633,-687.5
6000,15.0,0.04996170339735633,-625.0
6200,12.5,0.04996170339735633,-687.5
6400,14.000000000000002,0.04996170339735633,-650.0
6600,17.0,0.04996170339735633,-575.0
6800,10.5,0.04996170339735633,-737.5
7000,9.0,0.04996170339735633,-775.0
7200,13.0,0.04996170339735633,-675.0
7400,9.0,0.04996170339735633,-775.0
7600,14.499999999999998,0.04996170339735633,-637.5
7800,13.5,0.04996170339735633,-662.5
8000,20.0,0.04996170339735633,-500.0
8200,15.0,0.04996170339735633,-625.0
8400,12.0,0.04996170339735633,-700.0
8600,10.0,0.04996170339735633,-750.0
8800,11.5,0.04996170339735633,-712.5
9000,12.5,0.04996170339735633,-687.5
9200,12.0,0.04996170339735633,-700.0
9400,16.5,0.04996170339735633,-587.5
9600,12.5,0.04996170339735633,-687.5
9800,15.5,0.04996170339735633,-612.5
10000,11.0,0.04996170339735633,-725.0
