Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,50.30,503,497,334350,0.1870,9.07,42.26,-450,0,0.49,2.86,38.4,1,126341,128
2000,49.50,495,505,336411,0.1840,9.15,42.36,-529,0,0.43,2.83,39.2,3,127150,244
3000,50.40,504,496,338414,0.1810,9.21,42.45,-448,0,0.36,2.84,35.6,1,127936,333
4000,51.20,512,488,340441,0.1780,9.29,42.55,-358,0,0.35,2.81,37.9,1,128732,424
5000,48.30,483,517,342316,0.1748,9.36,42.65,-678,0,0.35,2.82,36.1,0,129467,514
6000,48.90,489,511,344399,0.1718,9.43,42.72,-608,0,0.34,2.77,39.7,3,130285,605
7000,46.50,465,535,346313,0.1687,9.51,42.83,-881,0,0.35,2.75,37.1,0,131036,696
8000,52.20,522,478,348317,0.1657,9.58,42.91,-231,0,0.35,2.89,38.6,3,131823,826
9000,53.20,532,468,350225,0.1625,9.65,42.99,-124,0,0.35,2.86,39.4,4,132572,952
10000,53.40,534,466,352121,0.1594,9.74,43.08,-87,1,0.34,2.91,42.1,4,133316,1119
