Batalhas,WinRate_Bloco,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles
500,52.0,0.030,63719,0,17.18,43.5,401870
1000,52.2,0.030,130635,0,17.20,43.6,402243
1500,46.2,0.030,86900,0,17.23,43.6,402670
2000,49.2,0.030,101881,0,17.25,43.6,403057
2500,51.0,0.030,137462,0,17.28,43.6,403434
3000,50.2,0.030,152091,0,17.30,43.6,403797
3500,48.8,0.030,157982,0,17.33,43.6,404172
4000,51.2,0.030,208969,0,17.35,43.7,404563
4500,47.8,0.030,186943,0,17.38,43.7,404918
5000,46.4,0.030,149082,0,17.40,43.7,405321
5500,55.0,0.030,244411,0,17.42,43.7,405795
6000,51.8,0.030,298130,0,17.45,43.7,406161
6500,48.0,0.030,284295,0,17.48,43.7,406577
7000,48.8,0.030,276720,0,17.50,43.8,406988
7500,49.2,0.030,284077,0,17.53,43.8,407300
8000,51.2,0.030,319479,0,17.55,43.8,407678
8500,50.0,0.030,337021,0,17.58,43.8,408050
9000,47.4,0.030,304471,0,17.60,43.8,408435
