Batalhas,WinRate_Bloco,Epsilon,Reward,Ghost_Battles,Visitas_Est,Confianca
500,49.2,0.030,-14927,0,13.50,40.4
1000,52.4,0.030,7428,0,13.53,40.4
1500,52.6,0.030,41220,0,13.56,40.4
2000,48.4,0.030,-4976,0,13.59,40.4
2500,47.4,0.030,-43379,0,13.61,40.5
3000,49.0,0.030,-70360,0,13.64,40.5
3500,49.8,0.030,-108432,0,13.67,40.5
4000,46.0,0.030,-207796,0,13.70,40.5
4500,46.6,0.030,-258341,0,13.73,40.5
