Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.90,659,341,465021,0.0500,14.51,44.77,-169,12,0.49,3.54,36.3,0,177153,110
2000,65.30,653,347,465976,0.0500,14.57,44.80,-181,16,0.47,3.48,38.5,1,177528,232
3000,64.40,644,356,466839,0.0500,14.63,44.84,-212,12,0.57,3.37,38.9,2,177867,356
4000,64.00,640,360,467904,0.0500,14.70,44.88,-190,11,0.46,3.53,41.4,4,178286,486
5000,67.30,673,327,468960,0.0500,14.76,44.92,-157,13,0.47,3.61,41.8,3,178700,616
6000,66.10,661,339,469862,0.0500,14.83,44.96,-181,10,0.64,3.51,42.2,5,179054,749
7000,63.80,638,362,470847,0.0500,14.89,44.99,-195,19,0.33,3.43,40.1,2,179441,842
8000,64.50,645,355,471806,0.0500,14.95,45.03,-199,14,0.47,3.45,38.6,2,179817,985
9000,67.00,670,330,472747,0.0500,15.01,45.07,-156,12,0.51,3.55,39.1,2,180187,1173
10000,63.40,634,366,473671,0.0500,15.08,45.11,-212,20,0.49,3.41,41.0,1,180550,1394
