Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,68.50,685,315,474659,0.0500,15.14,45.14,-150,16,0.49,3.61,38.4,1,180938,127
2000,70.50,705,295,475544,0.0500,15.19,45.17,-141,20,0.48,3.57,37.8,1,181285,252
3000,69.60,696,304,476381,0.0500,15.25,45.22,-149,14,0.48,3.53,37.6,2,181614,376
4000,69.50,695,305,477323,0.0500,15.32,45.24,-158,19,0.48,3.54,42.1,3,181983,513
5000,67.50,675,325,478250,0.0500,15.39,45.28,-164,19,0.48,3.54,41.6,4,182348,651
6000,67.30,673,327,479207,0.0500,15.44,45.30,-175,13,0.49,3.47,37.4,1,182724,778
7000,69.40,694,306,480250,0.0500,15.50,45.32,-146,12,0.48,3.52,40.0,2,183133,929
8000,66.90,669,331,481066,0.0500,15.56,45.35,-169,13,0.48,3.50,39.5,2,183454,1076
9000,67.30,673,327,481796,0.0500,15.63,45.39,-180,19,0.49,3.54,41.8,2,183740,1249
10000,65.80,658,342,482615,0.0500,15.69,45.41,-171,13,0.49,3.56,38.0,2,184062,1440
