Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,55.50,555,445,294548,0.2470,7.11,37.95,-368,13,0.73,2.98,36.1,0,110225,181
2000,56.10,561,439,297474,0.2440,7.17,38.06,-352,13,0.66,3.01,36.5,0,111374,345
3000,61.00,610,390,300123,0.2410,7.25,38.19,-311,19,0.54,3.04,38.1,1,112413,484
4000,56.90,569,431,302849,0.2380,7.33,38.29,-360,11,0.45,2.97,37.8,1,113483,598
5000,58.10,581,419,305601,0.2350,7.40,38.38,-318,10,0.44,3.08,38.2,3,114563,715
6000,59.50,595,405,308291,0.2320,7.48,38.49,-334,14,0.46,3.06,39.1,0,115619,850
7000,55.50,555,445,310857,0.2290,7.55,38.58,-351,18,0.48,3.04,36.6,1,116626,983
8000,59.50,595,405,313260,0.2260,7.62,38.70,-320,19,0.55,3.12,35.3,0,117569,1154
9000,58.30,583,417,315746,0.2230,7.69,38.80,-314,18,0.55,3.15,36.0,0,118544,1354
10000,58.30,583,417,318063,0.2200,7.75,38.90,-315,17,0.47,3.15,34.1,0,119454,1505
