Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,49.30,493,507,121928,0.3670,3.68,28.11,-504,18,0.48,2.61,37.4,3,42505,120
2000,48.30,483,517,129292,0.3640,3.81,28.61,-472,17,0.40,2.67,38.8,3,45393,225
3000,49.60,496,504,136456,0.3610,3.91,29.14,-469,20,0.33,2.71,36.6,1,48202,308
4000,49.80,498,502,143003,0.3580,4.01,29.57,-475,11,0.37,2.71,35.5,0,50770,398
5000,50.10,501,499,149312,0.3550,4.12,30.04,-483,12,0.47,2.68,35.9,0,53245,518
6000,50.70,507,493,155495,0.3520,4.23,30.48,-452,20,0.47,2.74,37.4,2,55670,657
7000,50.00,500,500,161216,0.3490,4.32,30.85,-456,10,0.49,2.69,34.8,0,57914,785
8000,51.10,511,489,166834,0.3460,4.42,31.25,-459,20,0.51,2.67,34.9,0,60118,935
9000,53.60,536,464,172116,0.3430,4.52,31.58,-433,12,0.49,2.82,35.7,1,62191,1123
10000,50.50,505,495,177682,0.3400,4.61,31.89,-453,16,0.48,2.73,37.3,1,64374,1324
