Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,65.30,653,347,394786,0.0815,10.60,42.10,-223,20,0.53,3.33,39.8,3,149573,126
2000,61.00,610,390,396406,0.0778,10.67,42.16,-264,20,0.53,3.31,41.4,4,150209,258
3000,65.20,652,348,397925,0.0738,10.73,42.21,-213,15,0.49,3.39,37.7,2,150805,382
4000,62.30,623,377,399404,0.0698,10.80,42.26,-242,20,0.50,3.34,37.8,1,151386,508
5000,64.00,640,360,400764,0.0653,10.86,42.32,-212,17,0.49,3.38,37.7,2,151920,637
6000,65.90,659,341,402236,0.0613,10.93,42.37,-211,13,0.51,3.41,39.0,0,152498,771
7000,64.10,641,359,403568,0.0568,11.00,42.43,-218,17,0.51,3.41,39.3,4,153021,943
8000,65.70,657,343,404926,0.0523,11.07,42.49,-209,20,0.52,3.40,36.9,1,153554,1101
9000,66.00,660,340,406398,0.0500,11.14,42.55,-197,13,2.23,3.49,42.6,4,154132,1312
10000,64.70,647,353,407809,0.0500,11.21,42.60,-202,14,0.51,3.45,39.6,3,154686,1520
