Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,67.10,671,329,491849,0.0500,16.37,45.75,-175,16,0.48,3.50,37.5,1,187689,122
2000,68.70,687,313,492601,0.0500,16.44,45.78,-152,16,0.60,3.58,40.0,3,187984,251
3000,67.80,678,322,493464,0.0500,16.49,45.80,-181,17,0.58,3.49,37.6,0,188323,376
4000,67.50,675,325,494271,0.0500,16.55,45.82,-156,16,0.48,3.60,39.2,2,188640,508
5000,67.80,678,322,495109,0.0500,16.61,45.86,-174,10,0.48,3.44,39.1,1,188969,633
6000,72.00,720,280,496011,0.0500,16.67,45.88,-119,18,0.48,3.65,43.5,5,189323,776
7000,69.30,693,307,496795,0.0500,16.74,45.91,-150,10,0.48,3.57,42.7,6,189631,931
8000,67.00,670,330,497551,0.0500,16.80,45.94,-141,11,0.46,3.58,39.1,1,189928,1084
9000,68.30,683,317,498344,0.0500,16.87,45.97,-148,11,0.42,3.58,40.8,2,190239,1253
10000,65.60,656,344,499173,0.0500,16.93,45.99,-173,15,0.47,3.60,42.6,5,190565,1478
