Batalhas,WinRate_Bloco,Vitorias,Derrotas,Estados_Q,Epsilon,Visitas_Est,Confianca,Reward,Ghost_Battles,Latencia_ms,Margem_Media,Duracao_Media,Auto_Ties,Tamanho_KB,Tempo_s
1000,62.30,623,377,379653,0.1212,9.92,41.45,-260,16,0.53,3.30,37.8,1,143632,115
2000,61.10,611,389,381140,0.1172,9.99,41.51,-252,20,0.47,3.35,37.0,1,144215,227
3000,62.40,624,376,382706,0.1134,10.05,41.59,-243,20,0.47,3.32,35.9,0,144830,339
4000,62.40,624,376,384213,0.1094,10.12,41.65,-256,13,0.47,3.31,38.7,1,145421,463
5000,62.50,625,375,385932,0.1059,10.19,41.71,-240,13,0.46,3.39,39.8,2,146096,587
6000,66.30,663,337,387522,0.1021,10.26,41.78,-225,17,0.43,3.36,37.1,1,146720,694
7000,64.00,640,360,388978,0.0980,10.32,41.85,-224,19,0.47,3.37,36.6,0,147292,810
8000,63.90,639,361,390440,0.0939,10.39,41.92,-242,10,0.38,3.28,37.4,0,147866,923
9000,65.10,651,349,391840,0.0896,10.46,41.97,-209,15,0.52,3.45,36.9,1,148416,1108
10000,62.10,621,379,393341,0.0856,10.52,42.03,-229,19,0.49,3.41,38.0,1,149005,1295
